"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070003","GO:0070003","threonine-type peptidase activity","1/46","10/21809",0.0208974063375984,0.359761459438562,0.354524170555358,"GGT1",1
"GO:0002020","GO:0002020","protease binding","1/46","11/21809",0.022963497410972,0.359761459438562,0.354524170555358,"PATL1",1
"GO:0004806","GO:0004806","triglyceride lipase activity","1/46","11/21809",0.022963497410972,0.359761459438562,0.354524170555358,"MPL1",1
"GO:0005345","GO:0005345","purine nucleobase transmembrane transporter activity","1/46","26/21809",0.0534478233343052,0.39713260848637,0.391351282718931,"ATAZG1",1
"GO:0016881","GO:0016881","acid-amino acid ligase activity","1/46","31/21809",0.0634009649076341,0.39713260848637,0.391351282718931,"GH3.5",1
"GO:0015205","GO:0015205","nucleobase transmembrane transporter activity","1/46","33/21809",0.0673534896277611,0.39713260848637,0.391351282718931,"ATAZG1",1
"GO:0005372","GO:0005372","water transmembrane transporter activity","1/46","36/21809",0.0732516994302438,0.39713260848637,0.391351282718931,"DELTA-TIP2",1
"GO:0015250","GO:0015250","water channel activity","1/46","36/21809",0.0732516994302438,0.39713260848637,0.391351282718931,"DELTA-TIP2",1
"GO:0009975","GO:0009975","cyclase activity","1/46","42/21809",0.0849388537500136,0.39713260848637,0.391351282718931,"NA",1
"GO:0004185","GO:0004185","serine-type carboxypeptidase activity","1/46","54/21809",0.107882238896448,0.39713260848637,0.391351282718931,"scpl48",1
"GO:0070008","GO:0070008","serine-type exopeptidase activity","1/46","57/21809",0.113529573052837,0.39713260848637,0.391351282718931,"scpl48",1
"GO:0004675","GO:0004675","transmembrane receptor protein serine/threonine kinase activity","1/46","59/21809",0.117275017868378,0.39713260848637,0.391351282718931,"LecRK-V.2",1
"GO:0004180","GO:0004180","carboxypeptidase activity","1/46","61/21809",0.12100498032475,0.39713260848637,0.391351282718931,"scpl48",1
"GO:0008242","GO:0008242","omega peptidase activity","1/46","67/21809",0.132102598125771,0.39713260848637,0.391351282718931,"GGT1",1
"GO:0016879","GO:0016879","ligase activity, forming carbon-nitrogen bonds","1/46","73/21809",0.143063112871045,0.39713260848637,0.391351282718931,"GH3.5",1
"GO:0051015","GO:0051015","actin filament binding","1/46","75/21809",0.146686437336402,0.39713260848637,0.391351282718931,"ADF5",1
"GO:0019199","GO:0019199","transmembrane receptor protein kinase activity","1/46","77/21809",0.150294773230758,0.39713260848637,0.391351282718931,"LecRK-V.2",1
"GO:0008408","GO:0008408","3'-5' exonuclease activity","1/46","78/21809",0.152093339420312,0.39713260848637,0.391351282718931,"NEN2",1
"GO:0008238","GO:0008238","exopeptidase activity","1/46","85/21809",0.164579440124204,0.407117562412504,0.401190878973129,"scpl48",1
"GO:0004527","GO:0004527","exonuclease activity","1/46","102/21809",0.194158758449796,0.455108668059532,0.44848334590413,"NEN2",1
"GO:0004888","GO:0004888","transmembrane signaling receptor activity","1/46","109/21809",0.206038450982454,0.455108668059532,0.44848334590413,"LecRK-V.2",1
"GO:0003779","GO:0003779","actin binding","1/46","117/21809",0.219405533304606,0.455108668059532,0.44848334590413,"ADF5",1
"GO:0016298","GO:0016298","lipase activity","1/46","119/21809",0.222712752454665,0.455108668059532,0.44848334590413,"MPL1",1
"GO:0004842","GO:0004842","ubiquitin-protein transferase activity","2/46","470/21809",0.260991462795977,0.487415926239148,0.4803202856556,"BAH1/RHA2A",2
"GO:0019787","GO:0019787","ubiquitin-like protein transferase activity","2/46","477/21809",0.266488294592279,0.487415926239148,0.4803202856556,"BAH1/RHA2A",2
"GO:0038023","GO:0038023","signaling receptor activity","1/46","157/21809",0.283007561460942,0.487415926239148,0.4803202856556,"LecRK-V.2",1
"GO:0015267","GO:0015267","channel activity","1/46","177/21809",0.312878522411699,0.487415926239148,0.4803202856556,"DELTA-TIP2",1
"GO:0022803","GO:0022803","passive transmembrane transporter activity","1/46","177/21809",0.312878522411699,0.487415926239148,0.4803202856556,"DELTA-TIP2",1
"GO:0008236","GO:0008236","serine-type peptidase activity","1/46","190/21809",0.331638130264555,0.487415926239148,0.4803202856556,"scpl48",1
"GO:0017171","GO:0017171","serine hydrolase activity","1/46","190/21809",0.331638130264555,0.487415926239148,0.4803202856556,"scpl48",1
"GO:0060089","GO:0060089","molecular transducer activity","1/46","200/21809",0.345726761875934,0.487415926239148,0.4803202856556,"LecRK-V.2",1
"GO:0004857","GO:0004857","enzyme inhibitor activity","1/46","208/21809",0.356788111234808,0.487415926239148,0.4803202856556,"NA",1
"GO:0016874","GO:0016874","ligase activity","1/46","211/21809",0.36088877522271,0.487415926239148,0.4803202856556,"GH3.5",1
"GO:0004497","GO:0004497","monooxygenase activity","1/46","221/21809",0.374373798740902,0.487415926239148,0.4803202856556,"CYP94B1",1
"GO:0052689","GO:0052689","carboxylic ester hydrolase activity","1/46","229/21809",0.384961046211097,0.487415926239148,0.4803202856556,"MPL1",1
"GO:0044877","GO:0044877","protein-containing complex binding","1/46","233/21809",0.390188741156414,0.487415926239148,0.4803202856556,"ADF5",1
"GO:0061630","GO:0061630","ubiquitin protein ligase activity","1/46","235/21809",0.392786262840248,0.487415926239148,0.4803202856556,"RHA2A",1
"GO:0061659","GO:0061659","ubiquitin-like protein ligase activity","1/46","236/21809",0.394080961640162,0.487415926239148,0.4803202856556,"RHA2A",1
"GO:0004518","GO:0004518","nuclease activity","1/46","262/21809",0.426811118374729,0.514362117015698,0.506874202658247,"NEN2",1
"GO:0008092","GO:0008092","cytoskeletal protein binding","1/46","308/21809",0.48053289659095,0.564626153494366,0.556406511842153,"ADF5",1
"GO:0005506","GO:0005506","iron ion binding","1/46","324/21809",0.498038272197167,0.570921921786996,0.562610628412718,"CYP94B1",1
"GO:0020037","GO:0020037","heme binding","1/46","370/21809",0.545213776489197,0.602922943429669,0.594145789717927,"CYP94B1",1
"GO:0016705","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","1/46","392/21809",0.566214627265961,0.602922943429669,0.594145789717927,"CYP94B1",1
"GO:0046906","GO:0046906","tetrapyrrole binding","1/46","393/21809",0.567146322981784,0.602922943429669,0.594145789717927,"CYP94B1",1
"GO:0016746","GO:0016746","transferase activity, transferring acyl groups","1/46","404/21809",0.577266647964577,0.602922943429669,0.594145789717927,"GGT1",1
"GO:0030234","GO:0030234","enzyme regulator activity","1/46","476/21809",0.63802065253735,0.651890666722944,0.642400657017011,"NA",1
"GO:0019899","GO:0019899","enzyme binding","1/46","497/21809",0.654070490330916,0.654070490330916,0.644548747470556,"PATL1",1
