"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046527","GO:0046527","glucosyltransferase activity","4/59","191/21809",0.00178164803376556,0.0694842733168569,0.0562625694873335,"ATGSL07/ATSUS6/XTH10/ATSUS5",4
"GO:0035251","GO:0035251","UDP-glucosyltransferase activity","3/59","143/21809",0.00686369225199229,0.109529878228311,0.0886881605087535,"ATGSL07/ATSUS6/ATSUS5",3
"GO:0016413","GO:0016413","O-acetyltransferase activity","2/59","51/21809",0.00842537524833159,0.109529878228311,0.0886881605087535,"AXY4L/TBL9",2
"GO:0016758","GO:0016758","transferase activity, transferring hexosyl groups","4/59","352/21809",0.0151332265091685,0.147548958464392,0.119472840861856,"ATGSL07/ATSUS6/XTH10/ATSUS5",4
"GO:0003843","GO:0003843","1,3-beta-D-glucan synthase activity","1/59","12/21809",0.0319929080109967,0.17794103577983,0.144081810348041,"ATGSL07",1
"GO:0043621","GO:0043621","protein self-association","2/59","105/21809",0.0328814507076494,0.17794103577983,0.144081810348041,"AtSEOR2/AtSEOR1",2
"GO:0008194","GO:0008194","UDP-glycosyltransferase activity","3/59","279/21809",0.0398421690898708,0.17794103577983,0.144081810348041,"ATGSL07/ATSUS6/ATSUS5",3
"GO:0008374","GO:0008374","O-acyltransferase activity","2/59","120/21809",0.0419114055652181,0.17794103577983,0.144081810348041,"AXY4L/TBL9",2
"GO:0016407","GO:0016407","acetyltransferase activity","2/59","129/21809",0.0477249161699789,0.17794103577983,0.144081810348041,"AXY4L/TBL9",2
"GO:0043295","GO:0043295","glutathione binding","1/59","19/21809",0.0501884972712342,0.17794103577983,0.144081810348041,"ATGSTF4",1
"GO:1900750","GO:1900750","oligopeptide binding","1/59","19/21809",0.0501884972712342,0.17794103577983,0.144081810348041,"ATGSTF4",1
"GO:0072341","GO:0072341","modified amino acid binding","1/59","24/21809",0.0629790707182775,0.204681979834402,0.165734396627046,"ATGSTF4",1
"GO:0009055","GO:0009055","electron transfer activity","2/59","159/21809",0.0690068928895604,0.207020678668681,0.167628079893669,"AtENODL18/AtENODL9",2
"GO:0016762","GO:0016762","xyloglucan:xyloglucosyl transferase activity","1/59","32/21809",0.0830926319747409,0.231472331929635,0.187426989416709,"XTH10",1
"GO:0004713","GO:0004713","protein tyrosine kinase activity","1/59","38/21809",0.0978986851280942,0.241922585800612,0.195888733441791,"CARK6",1
"GO:1901681","GO:1901681","sulfur compound binding","1/59","41/21809",0.105213319429446,0.241922585800612,0.195888733441791,"ATGSTF4",1
"GO:0042803","GO:0042803","protein homodimerization activity","2/59","204/21809",0.105453434836164,0.241922585800612,0.195888733441791,"AtSEOR2/AtSEOR1",2
"GO:0033612","GO:0033612","receptor serine/threonine kinase binding","1/59","45/21809",0.114875535078893,0.245634533079552,0.198894358768868,"CLE26",1
"GO:0031624","GO:0031624","ubiquitin conjugating enzyme binding","1/59","47/21809",0.119668105859269,0.245634533079552,0.198894358768868,"NA",1
"GO:0044390","GO:0044390","ubiquitin-like protein conjugating enzyme binding","1/59","56/21809",0.140920881340981,0.274657353960752,0.222394618591702,"NA",1
"GO:0004364","GO:0004364","glutathione transferase activity","1/59","59/21809",0.147892421363482,0.274657353960752,0.222394618591702,"ATGSTF4",1
"GO:0042277","GO:0042277","peptide binding","1/59","90/21809",0.216752794725508,0.384243590649764,0.311128413481591,"ATGSTF4",1
"GO:0005102","GO:0005102","signaling receptor binding","1/59","109/21809",0.25622179643207,0.390924029832482,0.316537675977718,"CLE26",1
"GO:0033218","GO:0033218","amide binding","1/59","111/21809",0.260260899283579,0.390924029832482,0.316537675977718,"ATGSTF4",1
"GO:0004601","GO:0004601","peroxidase activity","1/59","112/21809",0.262272356880697,0.390924029832482,0.316537675977718,"NA",1
"GO:0016747","GO:0016747","transferase activity, transferring acyl groups other than amino-acyl groups","2/59","371/21809",0.265586280095449,0.390924029832482,0.316537675977718,"AXY4L/TBL9",2
"GO:0016684","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor","1/59","118/21809",0.274228678837409,0.390924029832482,0.316537675977718,"NA",1
"GO:0042802","GO:0042802","identical protein binding","2/59","386/21809",0.280663406033577,0.390924029832482,0.316537675977718,"AtSEOR2/AtSEOR1",2
"GO:0016746","GO:0016746","transferase activity, transferring acyl groups","2/59","404/21809",0.298733211562897,0.401744663825965,0.325299322936004,"AXY4L/TBL9",2
"GO:0016209","GO:0016209","antioxidant activity","1/59","139/21809",0.31459475077551,0.408973176008163,0.331152369237379,"NA",1
"GO:0016765","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","1/59","155/21809",0.343860641578626,0.432598871663433,0.350282487176868,"ATGSTF4",1
"GO:0043531","GO:0043531","ADP binding","1/59","170/21809",0.370179963678474,0.451156830733141,0.365309174682705,"NA",1
"GO:0008289","GO:0008289","lipid binding","1/59","268/21809",0.518327649058156,0.612569039796003,0.496007319672877,"LTPG5",1
"GO:0020037","GO:0020037","heme binding","1/59","370/21809",0.6361114021347,0.713343779483209,0.577606299176688,"NA",1
