"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001708","GO:0001708","cell fate specification","3/35","35/21826",2.38684588839361e-05,0.0049646394478587,0.00371845464718162,"YAB2/AFO/YAB3",3
"GO:1902183","GO:1902183","regulation of shoot apical meristem development","2/35","10/21826",0.000111513656878427,0.0115974203153564,0.00868632695684588,"AFO/YAB3",2
"GO:1902182","GO:1902182","shoot apical meristem development","2/35","15/21826",0.00025889089116505,0.0179497684541102,0.0134441585587465,"AFO/YAB3",2
"GO:0009944","GO:0009944","polarity specification of adaxial/abaxial axis","2/35","23/21826",0.000618798398087233,0.0257420133604289,0.0192804553509285,"AFO/YAB3",2
