"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016765","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","5/81","155/21809",0.000281941856104605,0.0380621505741217,0.0320523373255762,"NA/ATGSTU20/ATGSTU19/ATCS-C/ATCYSD2",5
"GO:0103075","GO:0103075","indole-3-pyruvate monooxygenase activity","2/81","11/21809",0.000733238014070239,0.0394994577245846,0.0332627012417555,"YUC/AtYUC4",2
"GO:0042389","GO:0042389","omega-3 fatty acid desaturase activity","2/81","12/21809",0.000877765727212991,0.0394994577245846,0.0332627012417555,"AtFAD3/ADS2",2
"GO:0043295","GO:0043295","glutathione binding","2/81","19/21809",0.00223617383797966,0.0603766936254507,0.0508435314740637,"ATGSTU20/ATGSTU19",2
"GO:1900750","GO:1900750","oligopeptide binding","2/81","19/21809",0.00223617383797966,0.0603766936254507,0.0508435314740637,"ATGSTU20/ATGSTU19",2
"GO:0016705","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","6/81","392/21809",0.00339149178835668,0.0687749856716515,0.0579157774077065,"ATGA2OX2/AtFAD3/ADS2/AtDWF4/YUC/AtYUC4",6
"GO:0072341","GO:0072341","modified amino acid binding","2/81","24/21809",0.00356611036815971,0.0687749856716515,0.0579157774077065,"ATGSTU20/ATGSTU19",2
"GO:0016717","GO:0016717","oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water","2/81","26/21809",0.00417908842350033,0.0689525404520886,0.0580652972228115,"AtFAD3/ADS2",2
"GO:0042277","GO:0042277","peptide binding","3/81","90/21809",0.00459683603013924,0.0689525404520886,0.0580652972228115,"ATGSTU20/ATGSTU19/ROC7",3
"GO:0033218","GO:0033218","amide binding","3/81","111/21809",0.00820996577903634,0.110834538016991,0.0933343478037815,"ATGSTU20/ATGSTU19/ROC7",3
"GO:1901681","GO:1901681","sulfur compound binding","2/81","41/21809",0.0101716750580659,0.124834193894445,0.105123531700585,"ATGSTU20/ATGSTU19",2
"GO:0044877","GO:0044877","protein-containing complex binding","4/81","233/21809",0.0111245742253563,0.125151460035258,0.105390703187586,"AtWLIM1/CBP1/NA/ADF4",4
"GO:0042802","GO:0042802","identical protein binding","5/81","386/21809",0.0144790924826513,0.15035980655061,0.126618784463671,"AS1/IAA26/ATCS-C/IAA27/ATHB25",5
"GO:0004364","GO:0004364","glutathione transferase activity","2/81","59/21809",0.0203315856142261,0.188844034391417,0.159026555276983,"ATGSTU20/ATGSTU19",2
"GO:0003755","GO:0003755","peptidyl-prolyl cis-trans isomerase activity","2/81","60/21809",0.0209826704879352,0.188844034391417,0.159026555276983,"FKBP15-1/ROC7",2
"GO:0016859","GO:0016859","cis-trans isomerase activity","2/81","65/21809",0.0243661271221299,0.204707187189215,0.172384999738287,"FKBP15-1/ROC7",2
"GO:0050661","GO:0050661","NADP binding","2/81","67/21809",0.0257779420904938,0.204707187189215,0.172384999738287,"GAPCP-1/YUC",2
"GO:0051015","GO:0051015","actin filament binding","2/81","75/21809",0.0317453134741194,0.20828125377333,0.175394740019647,"AtWLIM1/ADF4",2
"GO:0008494","GO:0008494","translation activator activity","1/81","10/21809",0.0365334095036801,0.20828125377333,0.175394740019647,"NA",1
"GO:0097177","GO:0097177","mitochondrial ribosome binding","1/81","10/21809",0.0365334095036801,0.20828125377333,0.175394740019647,"NA",1
"GO:0003697","GO:0003697","single-stranded DNA binding","2/81","83/21809",0.0381992365436617,0.20828125377333,0.175394740019647,"ATGRP7/AtGRP4",2
"GO:0003905","GO:0003905","alkylbase DNA N-glycosylase activity","1/81","11/21809",0.0401134266526414,0.20828125377333,0.175394740019647,"NA",1
"GO:0008725","GO:0008725","DNA-3-methyladenine glycosylase activity","1/81","11/21809",0.0401134266526414,0.20828125377333,0.175394740019647,"NA",1
"GO:0016408","GO:0016408","C-acyltransferase activity","1/81","11/21809",0.0401134266526414,0.20828125377333,0.175394740019647,"KAT2",1
"GO:0016744","GO:0016744","transferase activity, transferring aldehyde or ketonic groups","1/81","11/21809",0.0401134266526414,0.20828125377333,0.175394740019647,"TRA2",1
"GO:0043733","GO:0043733","DNA-3-methylbase glycosylase activity","1/81","11/21809",0.0401134266526414,0.20828125377333,0.175394740019647,"NA",1
"GO:0004497","GO:0004497","monooxygenase activity","3/81","221/21809",0.049243382158918,0.244100848900774,0.205558609600652,"AtDWF4/YUC/AtYUC4",3
"GO:0030170","GO:0030170","pyridoxal phosphate binding","2/81","99/21809",0.052436478652759,0.244100848900774,0.205558609600652,"ATCS-C/ATCYSD2",2
"GO:0070279","GO:0070279","vitamin B6 binding","2/81","99/21809",0.052436478652759,0.244100848900774,0.205558609600652,"ATCS-C/ATCYSD2",2
"GO:0016018","GO:0016018","cyclosporin A binding","1/81","15/21809",0.0543025817662512,0.244361617948131,0.205778204587899,"ROC7",1
"GO:0008144","GO:0008144","drug binding","1/81","17/21809",0.0613192737490363,0.26703554697161,0.22487203955504,"ROC7",1
"GO:0000978","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","2/81","111/21809",0.0641572258708686,0.27020512687578,0.227541159474341,"ATMYB73/KNAT4",2
"GO:0080031","GO:0080031","methyl salicylate esterase activity","1/81","19/21809",0.0682845427339898,0.27020512687578,0.227541159474341,"ATMES10",1
"GO:0080032","GO:0080032","methyl jasmonate esterase activity","1/81","19/21809",0.0682845427339898,0.27020512687578,0.227541159474341,"ATMES10",1
"GO:0003779","GO:0003779","actin binding","2/81","117/21809",0.0703183958674881,0.27020512687578,0.227541159474341,"AtWLIM1/ADF4",2
"GO:0016853","GO:0016853","isomerase activity","3/81","260/21809",0.0726441498722787,0.27020512687578,0.227541159474341,"ATPDI5/FKBP15-1/ROC7",3
"GO:0019104","GO:0019104","DNA N-glycosylase activity","1/81","21/21809",0.075198760906467,0.27020512687578,0.227541159474341,"NA",1
"GO:0000981","GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","3/81","272/21809",0.0806867352992059,0.27020512687578,0.227541159474341,"HAT3/ATMYB73/KNAT4",3
