"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004144","GO:0004144","diacylglycerol O-acyltransferase activity","2/30","17/21809",0.000245601335838569,0.00809237046729172,0.00608448907315167,"WSD7/WSD1",2
"GO:0047196","GO:0047196","long-chain-alcohol O-fatty-acyltransferase activity","2/30","22/21809",0.000415380916629886,0.00809237046729172,0.00608448907315167,"WSD7/WSD1",2
"GO:0016411","GO:0016411","acylglycerol O-acyltransferase activity","2/30","24/21809",0.000495451253099493,0.00809237046729172,0.00608448907315167,"WSD7/WSD1",2
"GO:0008374","GO:0008374","O-acyltransferase activity","2/30","120/21809",0.0118105533521056,0.0892166571992512,0.0670801933828957,"WSD7/WSD1",2
"GO:0004860","GO:0004860","protein kinase inhibitor activity","1/30","11/21809",0.0150311468647703,0.0892166571992512,0.0670801933828957,"SIM",1
"GO:0052747","GO:0052747","sinapyl alcohol dehydrogenase activity","1/30","11/21809",0.0150311468647703,0.0892166571992512,0.0670801933828957,"AtBBE-like",1
"GO:0015248","GO:0015248","sterol transporter activity","1/30","12/21809",0.0163867329549645,0.0892166571992512,0.0670801933828957,"ORP4C",1
"GO:0045551","GO:0045551","cinnamyl-alcohol dehydrogenase activity","1/30","12/21809",0.0163867329549645,0.0892166571992512,0.0670801933828957,"AtBBE-like",1
"GO:0102966","GO:0102966","arachidoyl-CoA:1-dodecanol O-acyltransferase activity","1/30","12/21809",0.0163867329549645,0.0892166571992512,0.0670801933828957,"WSD1",1
"GO:0019210","GO:0019210","kinase inhibitor activity","1/30","14/21809",0.0190924967998897,0.0935532343194594,0.070340777683804,"SIM",1
"GO:0032934","GO:0032934","sterol binding","1/30","22/21809",0.0298437799082893,0.132940474136925,0.0999552437119739,"ORP4C",1
"GO:0005496","GO:0005496","steroid binding","1/30","25/21809",0.0338460694952595,0.13820478377231,0.103913371257376,"ORP4C",1
"GO:0005199","GO:0005199","structural constituent of cell wall","1/30","31/21809",0.0418028214449454,0.150929707169911,0.11348098283452,"ATGRP-5",1
"GO:0016762","GO:0016762","xyloglucan:xyloglucosyl transferase activity","1/30","32/21809",0.0431227734771175,0.150929707169911,0.11348098283452,"MERI-5",1
"GO:0008289","GO:0008289","lipid binding","2/30","268/21809",0.0522332558196355,0.170628635677476,0.128292207276298,"GL2/ORP4C",2
"GO:0016854","GO:0016854","racemase and epimerase activity","1/30","43/21809",0.0575267299160688,0.170717045549899,0.128358680864586,"ATECI3",1
"GO:0003993","GO:0003993","acid phosphatase activity","1/30","45/21809",0.060123014178477,0.170717045549899,0.128358680864586,"NA",1
"GO:0016790","GO:0016790","thiolester hydrolase activity","1/30","47/21809",0.0627123840795548,0.170717045549899,0.128358680864586,"NA",1
"GO:0016538","GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity","1/30","53/21809",0.0704391852026492,0.181658951312095,0.136585677678267,"SIM",1
"GO:0016860","GO:0016860","intramolecular oxidoreductase activity","1/30","57/21809",0.0755561389526044,0.185112540433881,0.139182361228482,"ATECI3",1
"GO:0016747","GO:0016747","transferase activity, transferring acyl groups other than amino-acyl groups","2/30","371/21809",0.0919428190445658,0.204906600677451,0.154065113291317,"WSD7/WSD1",2
"GO:0005319","GO:0005319","lipid transporter activity","1/30","70/21809",0.0919988819368149,0.204906600677451,0.154065113291317,"ORP4C",1
"GO:0071949","GO:0071949","FAD binding","1/30","76/21809",0.0994921445144731,0.211961525269964,0.159369567872154,"AtBBE-like",1
"GO:0016746","GO:0016746","transferase activity, transferring acyl groups","2/30","404/21809",0.106103465306361,0.21662790833382,0.162878126566782,"WSD7/WSD1",2
"GO:0016836","GO:0016836","hydro-lyase activity","1/30","88/21809",0.114299750856444,0.222318112493733,0.167156475559198,"ATECI3",1
"GO:0019887","GO:0019887","protein kinase regulator activity","1/30","91/21809",0.117964712751777,0.222318112493733,0.167156475559198,"SIM",1
"GO:0019207","GO:0019207","kinase regulator activity","1/30","97/21809",0.125250707627287,0.22730683976804,0.170907398321834,"SIM",1
"GO:0030234","GO:0030234","enzyme regulator activity","2/30","476/21809",0.138836569475984,0.242963996582972,0.182679696678927,"ATMLP-470/SIM",2
"GO:0051020","GO:0051020","GTPase binding","1/30","138/21809",0.173503958961453,0.29316186169349,0.22042245240112,"RBK1",1
"GO:0050660","GO:0050660","flavin adenine dinucleotide binding","1/30","157/21809",0.19498289308008,0.317229639312528,0.238518525798893,"AtBBE-like",1
"GO:0016835","GO:0016835","carbon-oxygen lyase activity","1/30","165/21809",0.203864322184165,0.317229639312528,0.238518525798893,"ATECI3",1
"GO:0016616","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","1/30","168/21809",0.207170376693896,0.317229639312528,0.238518525798893,"AtBBE-like",1
"GO:0046527","GO:0046527","glucosyltransferase activity","1/30","191/21809",0.232079614230672,0.344603063554635,0.25910004778544,"MERI-5",1
"GO:0016614","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","1/30","202/21809",0.243723637600043,0.35000391233909,0.263160836345181,"AtBBE-like",1
"GO:0004857","GO:0004857","enzyme inhibitor activity","1/30","208/21809",0.250002794527922,0.35000391233909,0.263160836345181,"SIM",1
"GO:0004497","GO:0004497","monooxygenase activity","1/30","221/21809",0.26343522052315,0.358564605712066,0.269597447903809,"CYP86A4",1
"GO:0016853","GO:0016853","isomerase activity","1/30","260/21809",0.30235184724802,0.400411905814945,0.301061583319507,"ATECI3",1
"GO:0000981","GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","1/30","272/21809",0.313920936681567,0.404792786773599,0.304355478777142,"GL2",1
"GO:0005506","GO:0005506","iron ion binding","1/30","324/21809",0.36194602930368,0.438580522431327,0.329759791301749,"CYP86A4",1
"GO:0016791","GO:0016791","phosphatase activity","1/30","326/21809",0.363726685579467,0.438580522431327,0.329759791301749,"NA",1
"GO:0016829","GO:0016829","lyase activity","1/30","343/21809",0.378669553037611,0.438580522431327,0.329759791301749,"ATECI3",1
"GO:0016758","GO:0016758","transferase activity, transferring hexosyl groups","1/30","352/21809",0.3864425605684,0.438580522431327,0.329759791301749,"MERI-5",1
"GO:0020037","GO:0020037","heme binding","1/30","370/21809",0.401707553935168,0.438580522431327,0.329759791301749,"CYP86A4",1
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","1/30","390/21809",0.418238093138749,0.438580522431327,0.329759791301749,"NA",1
"GO:0016705","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","1/30","392/21809",0.419866651111586,0.438580522431327,0.329759791301749,"CYP86A4",1
"GO:0004553","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","1/30","393/21809",0.420679276617803,0.438580522431327,0.329759791301749,"MERI-5",1
"GO:0046906","GO:0046906","tetrapyrrole binding","1/30","393/21809",0.420679276617803,0.438580522431327,0.329759791301749,"CYP86A4",1
"GO:0005198","GO:0005198","structural molecule activity","1/30","412/21809",0.435911716910595,0.444993211012899,0.334581361663834,"ATGRP-5",1
"GO:0019899","GO:0019899","enzyme binding","1/30","497/21809",0.499445399980864,0.499445399980864,0.375522857128469,"RBK1",1
